Price,Bedrooms,Bathrooms,Floors,"Waterfront
0 = no
1 = yes","Condition
1 = worn out
5 = excellent","Grade
1 = poor
13 = excellent",Year Built,"Living Space 
(sq.ft.)","Lot Size 
(sq. ft.)"
431500,2,2,1,0,3,8,2005,1365,4784
475000,3,1.5,1,0,3,7,1959,2100,10517
1.50E+06,4,3.75,2.5,0,5,9,1916,2800,5000
540000,6,3,2,0,3,7,1960,2380,59677
775000,3,2.5,2,0,4,9,1987,3010,35190
635000,3,2.5,1,0,3,7,1997,1640,5100
1.30E+06,3,2.75,1,0,3,12,1999,4020,14110
405000,3,2.25,1,0,4,7,1976,2060,8336
210000,3,1,1,0,3,6,1951,1320,8600
880000,4,2.5,2,0,3,9,1923,2240,3848
239000,4,2,1.5,0,3,7,1955,1360,9000
515000,3,2.5,1,0,3,6,1944,1710,5950
1.38E+06,3,3.25,1,1,3,9,1978,2850,33361
215000,4,2.25,2,0,3,7,1999,1500,5952
315000,6,2,1,0,4,5,1943,1750,9209
442500,3,1.5,1,0,3,7,1957,1800,8171
311000,2,1.75,1,0,3,8,1941,1480,56192
425000,2,1,1,0,4,6,1925,1280,6030
433500,3,1.75,1,0,4,6,1919,1200,5400
450000,3,2.25,2,0,3,8,1978,1610,8288
675000,3,2.25,2,0,4,8,1987,1990,10260
535000,3,2.5,2,0,3,8,1999,1530,5606
577000,3,1.75,1,0,4,7,1967,1950,10240
480000,3,1.75,1,0,4,7,1939,1610,8528
400000,3,1.5,1,0,4,6,1914,2670,14256
304000,3,1,1.5,0,4,6,1947,1120,8184
355000,3,1.75,1,0,3,7,1990,1570,7203
998000,4,3.25,2,0,3,10,1992,2290,37141
550000,4,1.75,2,0,4,8,1936,2520,14789
550000,4,1.75,2,0,4,8,1936,2520,14789
210000,3,1.75,2,0,3,6,1948,1440,10825
317000,3,2.5,2,0,3,9,1990,2330,8119
700000,4,3.5,1,0,3,9,1971,2650,21781
265000,3,1,1,0,3,7,1969,1490,10647
700000,4,3.5,2,0,3,9,2001,3150,6986
1.02E+06,5,3.5,2,0,3,10,1990,3260,12608
1.15E+06,4,2.25,1,0,3,8,1972,2840,20372
460000,4,2.5,1,0,4,8,1985,2740,36427
410000,2,1.5,1,0,3,7,1950,1570,5500
665000,4,3,1,0,5,7,1921,1430,4400
600000,4,2.5,2,0,3,9,1994,2820,11129
502000,4,1.75,1,0,3,7,1967,1480,3844
364950,4,2.5,2,0,3,7,1978,1780,8041
680000,3,2.25,1.5,0,5,7,1927,1870,4000
235500,5,2.5,1,0,2,8,1967,2080,11000
576000,4,2.5,2,0,3,8,2001,2620,6109
405000,2,3,2,0,3,8,2006,1410,1273
335000,3,2.75,1,0,4,8,1989,2240,7727
122000,2,1,1,0,3,6,1953,1170,7034
432000,3,1.75,1,0,4,7,1939,2630,7050
375000,4,2.25,1,0,4,8,1974,2640,10200
276000,4,2.25,1,0,4,8,1959,1630,10216
450000,3,2.25,1.5,0,3,8,1977,2440,107157
210000,2,1,1,0,1,6,1910,2150,5000
279000,3,2.5,2,0,3,7,2011,2000,4000
635000,3,1.75,2,0,5,7,1900,1470,1611
350000,3,2.5,2,0,3,9,1998,2710,8343
218000,3,1,1,0,4,6,1958,1300,7560
750000,4,1.5,1.5,0,3,7,1944,1760,6300
310597,4,1.75,1,0,4,7,1958,2420,27500
355000,3,1,1,0,4,5,1923,1750,11998
735000,5,2.75,2,0,3,9,2004,3210,5211
155000,1,1,1,0,3,6,1940,1040,6000
354000,3,1,1,0,3,7,1965,2090,9620
415000,3,1.75,1,0,4,7,1982,2070,9968
202000,1,1,1,0,4,7,1926,780,1617
580000,3,2.5,2,0,3,7,1996,1500,1873
1.50E+06,4,3.25,2,0,3,10,1962,2500,11194
790000,4,2.5,2,0,3,9,2004,3920,7982
499900,3,2.5,2,0,3,8,1999,2100,4370
525000,4,2.25,1,0,3,7,1952,1728,95832
810000,4,2.5,2,0,3,9,1989,2800,9933
425000,4,1.5,1,0,4,7,1947,1740,7058
241250,3,1.75,1,0,3,7,1993,1470,7341
318700,4,2.5,1,0,4,8,1961,2730,18429
720000,4,1.75,1.5,0,5,8,1917,1950,3600
291000,3,1,1.5,0,4,5,1941,1410,10500
420000,3,1.75,1,0,3,7,1983,1310,11416
210000,2,1.75,1,0,4,8,1975,1150,4000
645000,3,3.25,2,0,3,9,1991,2970,11000
762000,5,2,1.5,0,4,7,1907,1920,3200
247500,4,1.75,1,0,3,6,1936,1240,8215
282500,3,2.25,2,0,4,7,1990,1570,7040
395000,3,1.75,1,0,4,7,1961,2030,49222
295000,3,1.75,1,0,3,7,1960,1560,8918
235000,2,1,1,0,4,6,1954,2270,5100
770000,3,1.75,1,0,3,8,1948,1530,6334
559950,2,2,1,0,3,8,2006,1670,4800
639000,4,2,1,0,4,7,1942,1800,5419
314950,3,1,1,0,4,7,1967,1570,9375
525000,3,1,1,0,4,7,1946,1540,6180
2.40E+06,3,2.25,1.5,1,3,11,2001,3000,15959
820000,3,1.75,1,0,4,8,1960,1290,5376
1.39E+06,3,3,2,0,4,8,1911,2490,3600
521450,3,2,1,0,5,7,1950,1160,5700
760750,3,2.5,2,0,3,9,1988,3240,53143
759600,4,1,1.5,0,4,7,1923,2027,23522
346150,3,2,1,0,4,8,1966,2070,7220
390000,2,1,1,0,3,7,1926,1520,5010
359950,5,2.25,2,0,3,8,1973,2310,9100
430000,3,2,1.5,0,4,6,1924,1440,5120
960000,4,3.5,2,0,3,10,2000,3900,11164
800000,7,6.75,2,0,3,11,1953,2810,33190
1.01E+06,3,2.5,2,0,3,9,1999,2360,5832
290000,3,2,1,0,3,7,1970,1360,12931
1.35E+06,4,2,1,0,5,8,1948,2500,10918
777000,3,3.25,2,0,3,10,2003,3130,65775
526000,2,1,1.5,0,4,7,1921,1470,5000
550000,3,3.5,2,0,3,8,2007,1490,3017
276000,3,1.5,1,0,4,7,1958,1500,8000
2.50E+06,5,3.25,2,0,4,11,1916,4470,8050
325000,3,1.75,1,0,3,7,1950,1230,5650
365000,3,2.5,3,0,3,8,2007,1780,1607
2.15E+06,8,6,2,0,3,8,1967,2050,9100
825050,4,3.25,2,0,3,9,1925,2010,3680
690000,3,1.5,1,0,3,8,1959,1870,6800
390000,4,1,1.5,0,3,6,1958,1140,1370
385000,3,2,3,0,3,7,1995,1380,1503
619000,3,2.5,2,0,3,8,1987,2170,7503
494000,4,2.25,1,0,3,7,1983,2060,50094
412450,3,2,1,0,3,8,1955,2010,8000
580000,3,1.75,2,0,3,7,1928,1220,4062
269900,3,1.5,1,0,5,7,1957,1540,21780
704300,4,1.5,1.5,0,5,7,1928,1710,4080
267000,3,2,2,0,3,8,2005,1264,5550
310000,4,1.75,1,0,3,7,1976,1980,9680
227064,3,1.5,2,0,3,7,1908,1530,8125
925000,3,2.5,2,0,5,7,1943,1800,6435
245000,3,1.75,1,0,3,8,1992,1820,11152
339888,3,1,1,0,3,7,1969,1520,7410
439000,4,2,1,0,4,7,1968,1730,7500
400000,2,1,1,0,2,7,1940,1840,6120
560000,3,2.25,1.5,0,3,8,1955,2070,15002
703011,2,1,1,0,3,8,1941,2460,6759
363000,2,1,1,0,3,7,1926,1510,4800
650000,4,2.75,2,0,3,9,2001,2640,5898
299950,3,1,1,0,4,7,1972,1470,9044
228950,3,1,1,0,3,6,1942,1120,6794
465000,4,1.75,1,0,3,7,1956,1570,7820
725000,3,2.5,2,0,3,9,1983,2860,11483
212500,3,1,1,0,4,7,1977,1170,9600
526000,4,2.25,2,0,3,8,1983,2260,6465
383000,3,2.5,2,0,3,8,1993,2280,5845
244000,3,1.75,1,0,3,7,1988,1600,4557
565000,3,1.5,1.5,0,5,7,1930,1620,4080
373000,8,3,1,0,3,7,1959,1480,4942
300000,3,2,1,0,3,7,1962,1310,8370
405000,5,2.5,2,0,3,9,2001,2420,4770
979000,3,1.5,1,0,4,8,1954,2630,17376
324888,4,1.75,2,0,4,8,1978,1790,53578
445000,3,1.5,1,0,3,6,1929,1220,4300
761000,3,3.5,2,0,3,8,2006,1230,3640
435000,4,2,1,0,3,7,1972,1650,5184
252000,3,2.25,1,0,3,7,1991,1540,8410
350000,3,1.75,1.5,0,3,7,1957,1640,8906
875000,3,1,1,0,4,7,1955,1910,8119
940000,3,1,1,0,4,7,1955,1910,8119
280000,3,2,1,0,3,7,1964,2140,8449
450000,3,2.5,2,0,3,8,2004,2540,4607
905000,3,2.5,2.5,0,3,9,2004,2310,165963
382450,3,2.5,2,0,3,8,1998,2420,19249
246700,3,2,1,0,4,7,1967,1610,15725
220000,3,1.5,1,0,3,6,1956,1480,8400
555750,3,1,1,0,2,6,1913,1200,4880
262500,3,1.5,1,0,3,7,1962,1160,8906
515000,2,1,1,0,3,7,1949,1600,5200
499500,3,2.5,2,0,3,9,1998,2040,27917
135000,1,1,1,0,3,6,1942,1240,7137
462500,2,2,2,0,3,7,1948,1540,7072
937500,4,2.5,1,0,3,9,1956,3680,23000
458000,3,1.5,1,0,3,7,1941,1390,9570
845000,4,2.75,1.5,0,3,8,1933,2200,6122
660000,3,2.25,2,0,3,8,1984,2300,39438
265000,3,2,1,0,4,7,1987,1630,6458
599999,9,4.5,2.5,0,3,7,1938,1460,6291
280000,3,2.5,2,0,3,8,1987,1770,8390
1.06E+06,3,3.25,2,0,4,10,1974,3500,48760
875000,4,3,1,0,4,9,1960,3160,15300
125000,3,1,1,0,4,6,1961,1120,7276
634800,4,3,2,0,3,7,2005,2600,5004
269950,4,1,1,0,2,7,1964,1740,43560
359950,3,2.25,1,0,4,8,1981,2180,8954
417000,3,1.75,1,0,4,8,1979,1970,9960
389000,2,2,1,0,3,8,2007,1350,4273
1.04E+06,4,2.5,2,0,3,11,1997,3710,9685
698000,6,2.5,1,0,5,7,1967,2200,9875
685000,4,2.5,2,0,3,8,2008,1560,10125
198500,3,1.75,1,0,3,5,1932,1240,8602
350000,4,2.5,2,0,3,8,2012,2620,5428
649950,3,2.5,1,0,3,8,1919,2340,189050
441000,3,1.5,1,0,3,7,1968,1560,7500
462600,3,1.75,1,0,4,8,1964,2040,10035
365070,4,2.5,2,0,3,7,2006,2070,8260
550000,4,2,1,0,5,7,1956,1440,7500
470000,5,1.75,1,0,4,7,1945,1990,4800
340000,3,1.75,1,0,3,6,1977,1090,7500
910000,4,2.75,1,0,4,9,1965,3050,36884
405000,4,1.75,1,0,3,7,1979,1880,9861
661000,4,2.25,1.5,0,4,8,1932,1810,5750
635000,4,2.5,2,0,3,9,1993,2240,7184
282000,2,1,1,0,3,7,1948,1790,8455
235000,4,1.75,2,0,3,7,1956,1350,10205
277500,3,2,2,0,4,7,1981,1430,13000
346500,5,2.5,1,0,4,8,1978,1680,8959
480000,5,2.25,1,0,3,7,1959,2010,6050
360000,4,2.25,2,0,3,8,1996,2170,6548
245000,3,2.5,1,0,3,7,1994,1710,6055
625000,3,3.5,2,0,3,8,1995,1560,1662
750500,5,3,1.5,0,4,8,1911,2070,4000
525000,3,1.75,1,0,3,8,1977,1750,9829
740000,4,3.5,2,0,3,9,1998,2870,28945
523000,3,1.5,1,0,4,7,1957,1260,7500
292000,3,1.75,1.5,0,5,8,1929,1640,5225
625000,4,2.5,1,0,3,8,1961,2660,8280
700000,3,2.5,2,0,3,9,2002,4240,13353
399950,3,2.5,2,0,3,7,2007,1480,1602
545000,4,3.5,3,0,3,8,2007,1740,1883
339999,4,2,1,0,5,6,1954,1560,7200
1.21E+06,4,2.25,2,0,5,8,1909,2880,6000
545000,3,2.5,2,0,3,8,2003,2280,4506
260000,4,1.75,1,0,4,8,1967,2080,8400
526000,3,1.75,1,0,3,7,1992,1680,4080
701000,4,3,2,0,3,9,2003,3040,6091
290000,3,2.25,1,0,4,7,1968,1480,7308
330600,1,1,1,0,3,7,1908,1260,4000
550500,3,1.75,1,0,3,7,1949,1950,8280
430000,2,1,1,0,3,7,1949,1360,2550
4.00E+06,4,5.5,2,0,3,12,2008,3140,15996
260600,2,1,1,0,3,7,1928,1490,4560
825000,5,3,2,0,4,8,1961,2000,4545
378950,4,2,1,0,5,7,1956,1700,9450
435000,4,2.5,2,0,3,7,2000,2590,13218
631000,3,2.25,2,0,3,9,2015,1610,5191
415000,3,2.5,2,0,3,8,1986,2300,8303
222000,3,1.75,1,0,3,8,1967,1650,7560
245000,3,2,1,0,3,7,1987,1390,7875
720000,3,2.5,2,0,4,10,1985,2960,10514
215000,3,1,1,0,4,7,1960,1620,8760
579100,2,1,1,0,3,7,1924,1760,4080
522500,4,1.75,1.5,0,4,7,1943,2460,14326
489000,3,2,1,0,4,7,1972,1620,4000
240000,3,1,1.5,0,4,6,1925,1280,1572
420250,3,2,1,0,3,8,2007,1510,3657
523000,4,2.5,2,0,3,8,1967,2700,14190
628000,4,2,1,0,3,8,1958,2030,5874
320000,4,2.5,2,0,4,8,1990,2300,7645
359950,3,2.5,2,0,3,8,1999,1700,20580
232000,2,1,1,0,4,6,1958,1200,7500
810000,4,2.25,1,0,4,8,1961,2660,6050
245000,4,1.5,1.5,0,4,7,1921,1420,6564
273000,3,2.25,1,0,3,7,1984,1510,8192
1.19E+06,5,2.5,1,0,3,8,1959,3180,16624
438000,5,1,1.5,0,4,7,1917,1950,6250
400000,3,1.75,1,0,4,8,1959,880,10077
340000,3,1,1,0,4,7,1951,1404,4800
552000,2,2.5,3,0,3,9,2006,1430,3400
790000,3,1.75,2,0,3,8,1991,1890,4080
360000,3,1.5,2,0,3,8,1931,1440,16640
235000,3,1,1,0,3,7,1934,1530,13154
775000,2,1,1,0,3,7,1913,1540,3600
489200,3,2.75,1.5,0,5,7,1965,1250,10500
341000,3,2.25,2,0,4,8,1977,1680,7910
335000,4,2.5,2,0,3,8,2012,2305,5769
393500,3,1.75,2,0,3,8,2004,1170,1942
360000,3,2,1,0,4,6,1940,2190,6363
400800,4,1,1,0,3,6,1923,1270,5750
585000,3,1,1,0,3,7,1939,1810,5559
1.60E+06,4,2.75,2,0,3,9,1936,3200,5000
2.88E+06,4,2.5,2,0,4,12,1994,3420,28475
300000,3,1,1,0,4,7,1955,1510,12600
1.05E+06,4,2.75,2,0,5,7,1912,2000,4560
360000,3,1.5,2,0,3,7,1999,1220,1110
665900,4,2.25,2,0,4,8,1926,1660,4800
470000,4,1,1.5,0,4,7,1911,1800,7080
581000,4,1.75,1,0,4,8,1963,1310,7975
527000,6,3.5,1,0,3,8,1979,1400,8403
423000,4,1.75,1,0,4,7,1955,1550,7245
875000,4,3.5,1.5,0,3,7,1926,1860,4416
410000,3,1,1,0,3,7,1951,1440,6678
606000,3,2.5,2,0,3,9,1997,2320,6098
654000,3,2.5,2,0,3,7,1997,2570,204732
150000,3,0.75,1.5,0,4,5,1959,800,18297
373000,3,2.5,1,0,3,7,2003,1800,6771
550000,5,2,1,0,4,7,1900,1310,5693
512500,3,2.5,2,0,3,8,1990,1980,9583
360000,4,2.5,2,0,3,7,2003,2640,6383
369000,3,2,3,0,3,8,1997,1340,1321
825000,4,2.5,2,0,3,9,2003,3220,4921
255000,3,2,1,0,3,7,1978,1280,11250
1.29E+06,4,2.5,1,0,3,10,1946,3490,10800
270000,5,2.5,1.5,0,4,8,1968,1780,8575
480680,3,2.5,2,0,3,8,1996,1610,4313
525000,4,1.75,1,0,3,8,1965,2160,7725
291500,3,1,1.5,0,5,6,1946,1170,9238
305000,4,2,1,0,4,7,1974,1730,13551
285000,3,1.75,1,0,3,7,1998,1620,7461
1.88E+06,3,2.5,2,1,3,11,1925,3530,21074
329500,5,1.75,1,0,3,7,1968,2380,7000
1.57E+06,4,2.25,3,1,3,10,1984,2870,11151
379260,3,2.5,1,0,3,7,1991,2100,8125
356000,3,2.5,2,0,3,7,2000,1590,3411
571900,4,1.75,1,0,4,7,1956,1360,10133
271500,3,1.75,2,0,3,7,1957,1980,13640
390000,3,1.75,1,0,4,7,1967,1520,7713
550000,3,2.5,1,0,3,8,1985,2770,204296
755000,2,2.5,2,0,3,8,1999,1920,2092
509500,2,2.5,2,0,3,8,1994,1880,3675
486700,2,1,1,0,3,7,1942,1200,6211
527500,2,1,1.5,0,3,7,1910,1530,4000
475000,5,2.5,1.5,0,3,6,1912,1780,3600
268000,3,2.75,2,0,3,7,2001,1800,2537
562000,3,2,2,0,4,8,1978,2370,47480
780000,4,2.5,1,0,4,9,1975,2810,13475
700000,9,3,2,0,3,7,1908,1960,2450
710000,3,2,1,0,4,8,1931,1790,3000
445000,3,1,1,0,4,7,1947,1500,5664
729000,3,3.25,1,0,3,9,2005,2760,84070
384400,3,3.25,3,0,3,8,2008,1459,1384
815000,6,3,1,0,3,8,1962,1920,13452
865000,4,2.5,3,0,4,10,1990,1810,3586
514000,3,2,1,0,4,7,1967,2250,11250
615000,4,2.75,1,0,3,8,1965,2580,13193
865000,4,3.25,1,0,4,8,1980,3460,47920
755000,4,2.5,2,0,3,9,2004,3090,7000
425000,4,1,1,0,3,7,1953,1580,8502
375000,2,1,1,0,3,6,1910,1330,8740
750000,4,2.5,2,0,3,8,2009,2750,4548
722000,4,2.75,2,0,3,9,2005,3160,5773
1.01E+06,3,2.5,2,0,3,9,1949,1790,4500
725000,3,2.5,2,0,3,9,1996,2610,8458
170000,3,0.75,1,0,2,6,1947,1270,24090
845000,4,3.25,1,0,3,11,1982,1910,167378
271900,3,2,2,0,4,7,1991,1450,8653
1.30E+06,6,4.5,3,0,4,9,1977,1100,3870
261500,4,2.5,1,0,3,8,1977,2210,7800
619500,3,2.5,2,0,3,9,2003,2170,5000
435000,5,2.25,1,0,3,7,1986,1300,10800
210000,3,1,1,0,3,7,1954,1320,5250
489950,3,2,1,0,4,7,1909,1350,5350
260000,4,1.5,1,0,3,7,1962,1480,8120
300000,4,1,1,0,3,7,1949,1370,8187
530000,4,2,1,0,3,8,1966,2310,14034
235000,3,1.75,1,0,4,8,1977,2100,15260
593500,3,1,2,0,4,8,1918,1370,4000
562000,3,3,2,0,4,8,1975,1830,30494
585000,3,2,2,0,3,9,1994,2930,206474
2.40E+06,4,3.25,1,0,3,10,1977,4020,20008
199500,3,1.75,1,0,3,7,1986,1690,7532
544500,5,1,1.5,0,3,7,1914,1230,4500
394900,3,1,1,0,3,7,1962,1670,10075
912000,4,3.75,2,0,3,9,2009,1480,3840
260000,3,2.5,2,0,4,7,1990,1640,7943
858000,5,3,1,0,5,8,1964,2930,10669
1.28E+06,4,2.5,1,0,5,9,1963,3560,15993
242150,4,1.75,1,0,4,7,1970,1180,8372
220000,3,1.75,1,0,3,7,1986,1540,7210
235000,3,2,1,0,4,7,1977,1690,7840
370000,3,1.75,1,0,4,7,1978,1940,9883
450000,3,1.75,1,0,3,8,1981,2410,44866
534950,5,1.5,1,0,3,8,1956,1870,6380
730000,4,2.5,2,0,3,9,2005,3450,9380
465000,4,2.5,1,0,4,8,1983,2350,15390
178000,3,1,1,0,4,7,1955,1770,6050
215000,3,1,1,0,3,7,1976,1800,7600
300000,3,2.75,1,0,3,8,1984,2450,7989
430000,3,2,1,0,3,7,1973,1950,8089
183000,3,1.5,2,0,4,6,1985,1280,4366
585000,3,2.5,2.5,0,3,8,2007,1760,1750
192950,3,1,2,0,4,6,1969,1090,3330
599000,2,1,1,0,3,7,1930,1340,6350
326500,3,1,1,0,4,7,1968,1060,7457
358803,2,1,1,0,3,7,1944,1040,3844
537000,3,2.5,2,0,5,7,1999,2610,10800
1.16E+06,3,2.5,1,1,4,9,1961,2800,24121
156000,2,1,1,0,4,6,1950,1210,6180
219000,3,1,1.5,0,5,6,1939,1250,8792
1.19E+06,3,1.5,2,0,4,8,1922,2520,5400
248000,5,1.75,1,0,3,8,1978,1920,8366
340000,3,1.75,1,0,4,7,1987,2250,232230
899100,5,2.5,1,0,4,8,1975,2440,15300
346950,3,1.75,1,0,3,7,1963,1850,8624
330000,3,1,2,0,3,6,1928,1520,3578
325000,3,1,1,0,3,7,1954,1580,8250
315000,3,1.75,1,0,3,8,1975,2050,7210
649950,3,2.5,2,0,3,9,2014,1680,1627
316000,3,1,1.5,0,4,6,1942,1350,1358
386000,2,2.5,2,0,3,8,2008,1750,2828
535000,2,1.75,1,0,3,7,1982,1830,12178
600000,3,3,3,0,3,7,2003,1520,1500
339000,4,2.5,2,0,3,8,2001,2630,9900
167000,3,2,1,0,3,7,1949,1740,8464
430000,3,1,1,0,3,8,1952,1600,4800
688000,4,4,2,0,3,9,2007,3920,8048
834500,3,2.25,1,0,4,9,1948,2780,6000
1.08E+06,4,4.25,1,0,5,9,1951,3110,8750
250000,3,1,1,0,3,7,1960,1900,5971
402500,3,1,1.5,0,3,7,1926,1160,5040
432500,3,2.5,1,0,3,8,1978,2020,7300
485000,5,1.75,1,0,3,7,1972,2028,11078
560000,4,2.75,1,0,4,9,1978,2930,9758
410000,4,2.25,2,0,3,7,1990,1090,8290
455000,3,2.5,1,0,3,8,1980,1930,7344
459500,4,2.5,1,0,4,7,1975,1350,8972
371000,4,1.75,1,0,3,7,1968,1870,11850
289500,3,2.25,2,0,3,7,2002,2420,3400
395000,3,3.5,2,0,3,8,2007,1390,1282
496752,2,1,1,0,4,7,1923,1720,5000
227000,2,1,1,0,3,6,1943,1220,6800
330000,3,1.75,1,0,3,7,1985,1550,8800
480000,5,2,1,0,4,7,1958,1750,8610
290000,2,1,1,0,3,6,1976,1480,217800
281000,3,1,1.5,0,4,5,1945,1340,37703
705000,4,1.5,1.5,0,3,8,1926,1710,3600
1.40E+06,4,2.5,1.5,0,5,8,1909,2470,4000
485000,4,3.25,1,0,3,7,1958,2320,6611
622000,3,2.25,3,0,3,8,2003,1550,2918
380000,3,2.25,1,0,4,8,1958,1600,39848
2.13E+06,4,2.75,2,0,4,10,1982,2750,13496
561500,3,1.75,1,0,4,7,1939,1480,6380
242000,3,1,1,0,3,7,1972,1110,9600
348500,3,1.5,1,0,4,7,1966,1650,10726
370000,3,1.5,1,0,4,7,1966,1650,10726
752000,6,3.75,2,0,4,8,1977,1610,4561
230000,3,1.75,1,0,3,7,1985,1540,7860
715000,3,2.25,3,0,3,9,2012,1280,5000
240415,3,1.75,1,0,3,7,1968,1900,8736
562000,4,1.75,1.5,0,3,7,1922,1620,4080
360000,3,1.5,1,0,5,6,1917,920,4242
659950,3,2.5,2,0,3,9,2014,1610,1249
458500,3,2,2,0,3,9,2012,1780,1562
259950,2,2,2,0,3,9,2008,1070,928
366000,3,1.75,1,0,3,8,1989,2220,5664
978000,4,2.75,2,0,3,9,2014,2890,10108
525000,2,1,1,0,3,7,1947,1800,5100
926300,3,1.5,2,0,3,8,1907,1690,4000
750000,2,1,1,0,3,7,1951,1650,4590
660000,2,1,1,0,4,6,1942,1460,6054
305000,4,1.75,1.5,0,4,6,1947,1280,7200
800000,2,2.5,1,0,3,8,2003,2170,6162
600000,4,1.75,1,0,3,8,1966,2020,8660
435000,2,1,1.5,0,4,6,1972,1640,136662
1.14E+06,4,3.25,2,0,3,9,2007,2150,6000
318000,3,2.25,3,0,3,8,2008,1250,1017
639000,4,2,1,0,4,7,1910,1940,5000
453000,3,2.5,2,0,3,8,1977,1750,5700
800000,4,1.75,1,0,4,7,1955,2370,9148
437000,2,1.75,1,0,4,7,1942,1450,6800
1.15E+06,3,2.75,2,1,3,7,1925,2560,72229
490000,4,2.5,2,0,3,8,1985,1930,8866
499950,4,1.75,1,0,4,7,1967,1520,7500
160134,3,1.5,1,0,3,7,1968,1190,9905
191000,3,1,1,0,3,7,1953,1180,9750
221000,3,1,1,0,3,7,1965,1450,7350
352800,4,2,1,0,3,7,1960,2080,6741
350000,3,2.5,2,0,3,7,1988,1560,10101
458000,4,1.5,1.5,0,3,7,1918,1710,5535
359950,3,1,1,0,4,7,1960,2370,98881
1.05E+06,3,3,2,0,3,10,2004,2820,7752
353000,3,1.75,1,0,5,6,1942,1270,5480
717550,3,3.5,3,0,3,10,2006,3040,5400
450000,3,2.25,2,0,4,8,1977,1860,6160
167500,3,1,1,0,2,5,1903,1020,5356
550000,3,1.75,2,0,5,8,1976,2030,202554
939000,4,2.25,2,0,4,9,1970,2440,9618
700000,3,1.75,1,0,3,8,1948,2490,9480
480000,4,3.5,2,0,3,9,2005,2790,114868
501000,3,1,1,0,4,8,1929,1810,4360
580000,3,2.25,1,0,3,8,1987,1770,9476
527550,1,0.75,1,0,3,5,1999,1590,14163
399000,4,2.5,2,0,3,9,2005,2750,4750
240000,3,1.75,1.5,0,3,6,1957,1500,5000
353000,4,2.75,1,0,3,7,1989,2240,58806
335000,4,2,1,0,5,6,1910,1480,6420
475000,3,3,2,0,3,7,2001,1370,5100
660000,3,2,1.5,0,4,7,1926,1820,5100
551000,3,1,1,0,5,6,1900,1700,5000
249950,4,1.75,1,0,3,7,1968,1890,9975
1.15E+06,4,3.25,2,0,3,11,1988,3240,9791
575000,3,1.75,1,0,3,7,1955,2040,6000
1.09E+06,4,2.75,1,0,4,9,1974,3200,13874
515000,4,2.5,2,0,3,7,2006,2850,6687
235000,3,1.5,1,0,3,7,1959,1510,9072
796000,3,1,1.5,0,3,8,1912,1380,1249
450000,2,1.5,1,0,3,7,1984,1450,5100
2.05E+06,4,3,1,0,5,11,1971,2490,8858
270000,4,2.5,2,0,3,7,1994,1760,7417
1.71E+06,3,3,2,1,3,10,2000,2580,12119
565000,3,1,1.5,0,5,7,1928,1680,4467
680000,1,2.5,2,0,3,7,1910,1860,3420
5.57E+06,5,5.75,2,0,3,13,2001,3560,24345
864500,4,2.5,2,0,4,10,1992,3210,35991
1.15E+06,4,2.25,1,0,4,9,1951,2610,10902
335000,3,2.25,2,0,3,7,1991,2010,10800
911000,4,3.25,2,0,3,10,1997,3639,15090
425000,2,1,1,0,3,7,1950,1310,6625
299950,3,1,1,0,3,7,1949,2000,81021
864000,4,2.5,2,0,3,10,1999,3040,49658
425000,2,1,1,0,3,7,1939,1770,6000
374950,4,1.5,1.5,0,4,7,1963,1880,14880
247000,3,2.25,1,0,4,8,1968,1930,7630
475000,3,1,1,0,3,8,1953,1760,8280
275000,3,2.5,2,0,3,7,2003,2710,5470
355000,2,1,1,0,3,6,1947,2330,104108
285000,4,1.75,1,0,3,7,1959,2100,10185
1.34E+06,3,2.75,1.5,1,3,9,1963,2630,28188
325000,2,1,1,0,3,7,1980,1790,20009
1.67E+06,5,3.5,2,0,4,11,1997,4320,44584
402000,3,2.5,1,0,4,7,1959,2470,10664
1.10E+06,3,3,1,0,3,10,2000,2320,12000
375000,4,1.75,1,0,4,7,1959,2190,9225
396000,5,2.75,1,0,3,7,1960,2210,11620
320000,4,2.75,1,0,4,8,1987,1900,10500
610000,3,2.5,2,0,3,8,2001,2330,4715
249950,3,1.5,1,0,5,7,1966,1540,7624
675000,4,3.5,2,0,3,9,1999,2400,50543
448000,2,2,1,0,4,6,1919,1300,7770
819000,3,1,2,0,3,7,1900,2510,4800
1.25E+06,3,2.5,1,0,3,10,1983,2920,20000
225000,4,2.5,2,0,3,8,1994,1930,6035
790000,2,3,1,0,3,8,2004,1620,40946
685000,4,2.5,2,0,3,8,1993,2120,6000
812000,3,3.25,2,0,3,9,2001,3420,8405
705000,2,2.5,1,0,3,8,2007,2300,6400
360000,4,3,2,0,3,8,2005,1943,6434
344000,1,1.5,3,0,3,8,2006,1290,1189
825000,4,1.5,2,0,3,9,1903,3150,8220
476500,3,1,1,0,4,7,1945,1550,6120
379500,2,1,1,0,5,7,1949,1760,4488
620000,3,1.75,1,0,3,8,1980,2110,16980
477590,3,3.25,2,0,3,8,2000,1880,7529
490000,3,1,1,0,4,7,1946,1600,5042
470000,3,1.5,1.5,0,4,7,1927,1500,5000
500000,3,2.25,2,0,3,8,2006,1620,1231
370000,3,1,1,0,3,7,1982,1160,7573
790000,2,1.5,1,0,3,7,1923,1480,3080
725000,4,2.5,2,0,3,8,1986,2230,19856
840000,4,2.75,2,0,3,9,1906,1260,2178
